University_link,Picture_Url,University_Name,nation_flag_picture,Country,City,Rank_In_World,Description,Global_Score,Enrollment,city_latitude,city_longitude,country_latitude,country_longitude
https://www.usnews.com/education/best-global-universities/indian-institute-of-technology-iit-roorkee-528828,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Indian Institute of Technology (IIT) - Roorkee,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/IND.svg,India,Roorkee,#896,,41.0,,29.8693496,77.8902124,22.3511148,78.6677428
https://www.usnews.com/education/best-global-universities/mississippi-state-university-176080,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Mississippi State University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Mississippi State,#920,,40.5,"22,035",33.4549304,-88.7859584,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/university-of-idaho-142285,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Idaho,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Moscow (U.S.),#920,,40.5,"9,263",41.5228772,-71.7414571,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/university-of-new-brunswick-499973,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of New Brunswick,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/CAN.svg,Canada,Fredericton,#948,,39.9,"8,307",45.94845575,-66.65302242,61.0666922,-107.991707
https://www.usnews.com/education/best-global-universities/old-dominion-university-232982,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Old Dominion University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Norfolk,#989,,39.0,"18,705",52.666667,1.0,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/thapar-institute-of-engineering-technology-529291,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Thapar Institute of Engineering & Technology,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/IND.svg,India,Patiala,#997,,38.8,,30.2090874,76.33987209,22.3511148,78.6677428
https://www.usnews.com/education/best-global-universities/university-of-west-england-529164,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of West England,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/GBR.svg,United Kingdom,Bristol,"#1,027",,38.2,,51.4538022,-2.5972985,54.7023545,-3.2765753
https://www.usnews.com/education/best-global-universities/middlesex-university-528885,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Middlesex University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/GBR.svg,United Kingdom,London (U.K.),"#1,049",,37.6,"16,415",51.5073359,-0.12765,54.7023545,-3.2765753
https://www.usnews.com/education/best-global-universities/coventry-university-529401,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Coventry University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/GBR.svg,United Kingdom,Coventry,"#1,080",,37.1,"33,395",52.4081812,-1.510477,54.7023545,-3.2765753
https://www.usnews.com/education/best-global-universities/florida-atlantic-university-133669,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Florida Atlantic University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Boca Raton,"#1,088",,36.8,"26,794",26.3586885,-80.0830984,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/university-of-memphis-220862,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Memphis,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Memphis,"#1,088",,36.8,"16,922",35.1460249,-90.0517638,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/indian-institute-of-technology-iit-guwahati-528994,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Indian Institute of Technology (IIT) - Guwahati,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/IND.svg,India,Guwahati,"#1,106",,36.4,,26.1805978,91.753943,22.3511148,78.6677428
https://www.usnews.com/education/best-global-universities/university-of-windsor-499964,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Windsor,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/CAN.svg,Canada,Windsor,"#1,121",,36.1,,51.4837886,-0.604041867,61.0666922,-107.991707
https://www.usnews.com/education/best-global-universities/indian-institute-of-technology-iit-indore-529453,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Indian Institute of Technology (IIT) - Indore,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/IND.svg,India,Indore,"#1,140",,35.6,,22.7203616,75.8681996,22.3511148,78.6677428
https://www.usnews.com/education/best-global-universities/jadavpur-university-505474,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Jadavpur University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/IND.svg,India,Kolkata,"#1,184",,34.6,,22.5726459,88.3638953,22.3511148,78.6677428
https://www.usnews.com/education/best-global-universities/stevens-institute-of-technology-186867,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Stevens Institute of Technology,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Hoboken,"#1,225",,33.8,"6,624",40.7433066,-74.0323752,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/nara-institute-of-science-technology-528981,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Nara Institute of Science & Technology,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/JPN.svg,Japan,Ikoma,"#1,233",,33.7,,34.6915267,135.6961681,36.5748441,139.2394179
https://www.usnews.com/education/best-global-universities/birla-institute-of-technology-science-pilani-bits-pilani-528900,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Birla Institute of Technology & Science Pilani (BITS Pilani),https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/IND.svg,India,Pilani,"#1,254",,33.2,,28.3622661,75.6042342,22.3511148,78.6677428
https://www.usnews.com/education/best-global-universities/de-montfort-university-529563,https://www.usnews.com/static-atlas/assets/img/education/education.svg,De Montfort University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/GBR.svg,United Kingdom,Leicester,"#1,261",,33.0,,52.6362,-1.1331969,54.7023545,-3.2765753
https://www.usnews.com/education/best-global-universities/indian-institute-of-technology-iit-bhu-varanasi-529539,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Indian Institute of Technology (IIT BHU) - Varanasi,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/IND.svg,India,Varanasi,"#1,291",,32.3,,25.3356491,83.0076292,22.3511148,78.6677428
https://www.usnews.com/education/best-global-universities/national-institute-of-technology-rourkela-529700,https://www.usnews.com/static-atlas/assets/img/education/education.svg,National Institute of Technology Rourkela,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/IND.svg,India,Rourkela,"#1,327",,31.7,,22.2539994,84.85775201,22.3511148,78.6677428
https://www.usnews.com/education/best-global-universities/ecole-de-technologie-superieure-canada-529339,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Ecole de Technologie Superieure - Canada,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/CAN.svg,Canada,Montreal,"#1,338",,31.6,,45.5031824,-73.5698065,61.0666922,-107.991707
https://www.usnews.com/education/best-global-universities/indian-statistical-institute-kolkata-529534,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Indian Statistical Institute Kolkata,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/IND.svg,India,Kolkata,"#1,350",,31.3,,22.5726459,88.3638953,22.3511148,78.6677428
https://www.usnews.com/education/best-global-universities/anna-university-chennai-529021,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Anna University Chennai,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/IND.svg,India,Chennai,"#1,361",,31.0,,13.0836939,80.270186,22.3511148,78.6677428
https://www.usnews.com/education/best-global-universities/national-institute-of-technology-tiruchirappalli-529710,https://www.usnews.com/static-atlas/assets/img/education/education.svg,National Institute of Technology Tiruchirappalli,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/IND.svg,India,Tiruchirappalli,"#1,413",,29.8,,10.804973,78.6870296,22.3511148,78.6677428
https://www.usnews.com/education/best-global-universities/toronto-metropolitan-university-499982,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Toronto Metropolitan University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/CAN.svg,Canada,Toronto,"#1,452",,28.8,,43.6534817,-79.3839347,61.0666922,-107.991707
https://www.usnews.com/education/best-global-universities/amrita-vishwa-vidyapeetham-529695,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Amrita Vishwa Vidyapeetham,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/IND.svg,India,Coimbatore,"#1,483",,28.1,,11.0018115,76.9628425,22.3511148,78.6677428
https://www.usnews.com/education/best-global-universities/indian-institute-of-technology-indian-school-of-mines-dhanbad-529410,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Indian Institute of Technology (Indian School of Mines) Dhanbad,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/IND.svg,India,Dhanbad,"#1,506",,27.7,,23.7952809,86.4309638,22.3511148,78.6677428
https://www.usnews.com/education/best-global-universities/shanmugha-arts-science-technology-research-academy-sastra-529523,https://www.usnews.com/static-atlas/assets/img/education/education.svg,"Shanmugha Arts, Science, Technology & Research Academy (SASTRA)",https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/IND.svg,India,Thanjavur,"#1,514",,27.5,,10.7860267,79.1381497,22.3511148,78.6677428
https://www.usnews.com/education/best-global-universities/university-of-electro-communications-japan-529005,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Electro-Communications - Japan,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/JPN.svg,Japan,Tokyo,"#1,535",,27.0,"4,662",35.6812665,139.757653,36.5748441,139.2394179
https://www.usnews.com/education/best-global-universities/indian-institute-of-technology-iit-patna-529821,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Indian Institute of Technology (IIT) - Patna,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/IND.svg,India,Patna,"#1,746",,21.7,,25.6093239,85.1235252,22.3511148,78.6677428
https://www.usnews.com/education/best-global-universities/national-institute-of-technology-durgapur-529772,https://www.usnews.com/static-atlas/assets/img/education/education.svg,National Institute of Technology Durgapur,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/IND.svg,India,West Bengal,"#1,805",,19.8,,22.9964948,87.6855882,22.3511148,78.6677428
https://www.usnews.com/education/best-global-universities/netaji-subhas-university-of-technology-530181,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Netaji Subhas University of Technology,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/IND.svg,India,Delhi,Unranked,,,,28.6517178,77.2219388,22.3511148,78.6677428
https://www.usnews.com/education/best-global-universities/university-of-aizu-530177,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Aizu,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/JPN.svg,Japan,Aizuwakamatsu,Unranked,,,,37.48043,139.942135,36.5748441,139.2394179
